user_id,timestamp,event_type,value,category,country
1423,2023-03-11T14:55:46,purchase,31.04,books,US
1018,2023-05-02T02:14:58,click,0.0,fitness,IN
1017,2023-05-17T05:29:47,click,0.0,home,FR
1768,2023-08-23T17:01:17,view,0.0,groceries,US
1589,2023-05-09T13:09:24,click,0.0,books,GB
1370,2023-12-05T07:44:33,view,0.0,groceries,US
1174,2023-04-02T02:44:37,view,0.0,fitness,AU
1193,2023-01-31T03:35:02,click,0.0,books,CA
1501,2023-06-09T00:26:52,view,0.0,home,GB
1987,2023-01-05T14:33:28,view,0.0,groceries,GB
1112,2023-12-05T22:43:58,click,0.0,books,FR
1113,2023-04-23T09:56:05,click,0.0,electronics,US
1221,2023-09-22T13:28:34,purchase,21.6,clothing,AU
1677,2023-09-12T07:00:11,purchase,18.18,fitness,US
1946,2023-04-29T13:14:28,click,0.0,books,IN
1830,2023-08-24T06:21:07,click,0.0,books,AU
1643,2023-04-03T22:26:38,purchase,6.62,books,DE
1896,2023-06-19T11:34:28,view,0.0,groceries,US
1263,2023-04-02T01:31:03,click,0.0,fitness,CA
1924,2023-02-02T08:50:47,view,0.0,clothing,AU
1054,2023-06-22T18:33:25,view,0.0,fitness,IN
1870,2023-12-18T18:04:16,view,0.0,groceries,GB
1642,2023-09-19T08:03:35,click,0.0,books,US
1799,2023-01-03T00:20:01,view,0.0,fitness,FR
1777,2023-09-16T15:46:27,click,0.0,books,US
1457,2023-12-24T04:09:31,signup,0.0,clothing,IN
1978,2023-05-06T00:53:35,view,0.0,electronics,IN
1877,2023-06-25T18:09:53,view,0.0,groceries,IN
1161,2023-05-23T07:17:07,view,0.0,electronics,IN
1379,2023-07-14T22:38:03,click,0.0,fitness,US
1992,2023-01-02T00:39:40,signup,0.0,books,DE
1086,2023-03-27T14:47:08,click,0.0,books,IN
1054,2023-02-01T04:39:05,purchase,38.57,home,US
1475,2023-08-17T05:24:54,click,0.0,home,US
1799,2023-04-18T04:58:00,click,0.0,electronics,GB
1177,2023-09-30T19:02:05,view,0.0,home,US
1390,2023-06-23T02:39:59,view,0.0,fitness,IN
1348,2023-08-26T18:47:59,purchase,3.3,clothing,US
1007,2023-12-02T19:56:45,view,0.0,fitness,GB
1832,2023-08-31T17:37:27,click,0.0,electronics,IN
1312,2023-02-17T06:36:31,signup,0.0,fitness,IN
1758,2023-04-19T21:14:19,click,0.0,home,FR
1834,2023-07-13T23:58:00,purchase,23.11,home,US
1983,2023-01-17T08:48:39,view,0.0,clothing,CA
1982,2023-03-03T23:29:53,click,0.0,fitness,AU
1442,2023-01-15T16:16:22,click,0.0,clothing,US
1766,2023-12-05T10:13:05,click,0.0,electronics,DE
1327,2023-10-23T19:02:36,click,0.0,groceries,IN
1053,2023-08-12T22:26:02,click,0.0,fitness,IN
1760,2023-08-09T05:49:19,click,0.0,fitness,AU
1238,2023-03-13T16:45:02,click,0.0,clothing,US
1228,2023-12-21T07:58:27,view,0.0,home,IN
1578,2023-05-24T16:36:00,purchase,34.28,electronics,CA
1050,2023-11-14T14:46:22,click,0.0,groceries,IN
1608,2023-02-06T02:47:32,click,0.0,fitness,US
1603,2023-03-06T23:57:09,click,0.0,electronics,IN
1263,2023-05-16T08:24:08,view,0.0,home,US
1417,2023-09-23T07:56:57,purchase,19.92,groceries,US
1802,2023-11-19T15:30:31,view,0.0,groceries,DE
1095,2023-09-25T03:38:57,purchase,111.01,clothing,CA
1087,2023-03-31T13:37:52,view,0.0,books,US
1077,2023-04-25T00:23:45,view,0.0,home,IN
1287,2023-12-25T22:36:54,click,0.0,books,AU
1119,2023-07-09T23:13:07,purchase,117.32,home,GB
1813,2023-09-28T17:58:28,signup,0.0,electronics,GB
1490,2023-04-15T21:55:07,view,0.0,books,IN
1911,2023-01-04T16:32:54,purchase,3.38,fitness,IN
1451,2023-10-09T16:49:19,click,0.0,fitness,US
1499,2023-10-24T21:40:50,purchase,28.61,fitness,US
1164,2023-08-18T04:18:07,click,0.0,groceries,IN
1181,2023-09-08T07:27:13,click,0.0,clothing,IN
1468,2023-01-08T01:57:48,click,0.0,home,IN
1909,2023-02-22T11:25:10,signup,0.0,clothing,IN
1734,2023-03-22T04:45:40,purchase,13.07,home,IN
1822,2023-07-30T11:22:53,purchase,12.14,fitness,US
1943,2023-06-08T20:59:58,purchase,25.5,groceries,FR
1977,2023-11-02T05:08:00,view,0.0,groceries,GB
1006,2023-02-10T00:13:20,signup,0.0,groceries,DE
1329,2023-04-16T15:17:44,signup,0.0,groceries,IN
1774,2023-07-27T08:34:28,view,0.0,groceries,IN
1672,2023-11-18T21:37:20,click,0.0,fitness,US
1150,2023-10-16T00:55:50,view,0.0,clothing,US
1084,2023-10-11T14:46:16,signup,0.0,electronics,CA
1146,2023-04-15T23:53:14,purchase,2.9,books,IN
1623,2023-09-04T21:32:00,purchase,27.46,clothing,FR
1380,2023-12-23T03:36:25,signup,0.0,fitness,US
1914,2023-08-09T15:53:49,purchase,153.98,books,FR
1547,2023-10-17T19:24:12,view,0.0,electronics,US
1284,2023-06-27T05:48:03,view,0.0,home,FR
1699,2023-11-08T17:30:05,click,0.0,electronics,US
1081,2023-08-10T08:47:14,view,0.0,electronics,US
1513,2023-02-09T12:43:18,view,0.0,fitness,CA
1896,2023-09-07T23:54:31,purchase,28.11,home,US
1814,2023-06-06T17:05:16,view,0.0,books,FR
1708,2023-02-08T17:07:29,click,0.0,groceries,IN
1915,2023-10-23T03:42:14,click,0.0,home,IN
1522,2023-05-13T21:53:01,view,0.0,home,US
1745,2023-05-31T20:54:05,view,0.0,electronics,GB
1385,2023-02-07T01:23:44,click,0.0,home,GB
1706,2023-07-09T17:18:30,click,0.0,clothing,IN
1470,2023-12-30T12:19:51,view,0.0,groceries,DE
1118,2023-09-10T15:38:57,click,0.0,electronics,IN
1395,2023-04-08T16:07:36,click,0.0,books,CA
1531,2023-09-15T05:50:24,click,0.0,books,US
1260,2023-08-30T05:33:19,view,0.0,books,IN
1804,2023-12-30T10:45:09,view,0.0,books,IN
1933,2023-05-03T06:54:08,click,0.0,books,CA
1255,2023-07-04T10:23:14,purchase,13.1,electronics,US
1733,2023-07-16T23:06:02,click,0.0,clothing,US
1904,2023-04-15T06:03:49,click,0.0,clothing,GB
1225,2023-09-01T05:04:34,click,0.0,books,CA
1052,2023-05-30T16:59:35,click,0.0,clothing,US
1939,2023-04-15T18:39:32,click,0.0,groceries,IN
1866,2023-08-03T23:24:17,click,0.0,clothing,GB
1499,2023-10-22T07:29:23,view,0.0,home,US
1505,2023-05-17T21:01:12,view,0.0,books,IN
1853,2023-09-19T09:37:07,view,0.0,home,US
1363,2023-03-29T21:40:25,view,0.0,home,GB
1279,2023-08-11T05:06:17,click,0.0,books,DE
1592,2023-07-17T06:48:52,signup,0.0,fitness,CA
1713,2023-08-22T19:22:50,click,0.0,electronics,US
1157,2023-01-21T11:45:30,view,0.0,fitness,US
1631,2023-09-06T02:23:11,click,0.0,clothing,IN
1058,2023-08-27T10:47:53,purchase,120.8,fitness,FR
1726,2023-11-18T21:38:04,view,0.0,groceries,IN
1127,2023-04-12T07:29:33,click,0.0,fitness,CA
1735,2023-04-30T07:36:30,view,0.0,fitness,US
1720,2023-12-31T14:36:32,click,0.0,electronics,US
1881,2023-07-14T07:54:55,view,0.0,groceries,US
1114,2023-04-14T13:11:34,view,0.0,fitness,CA
1208,2023-05-21T19:33:35,click,0.0,books,CA
1525,2023-04-25T19:37:06,click,0.0,clothing,CA
1520,2023-09-08T20:15:53,click,0.0,fitness,DE
1551,2023-03-06T14:13:35,view,0.0,electronics,IN
1961,2023-08-29T11:12:39,click,0.0,books,US
1236,2023-07-13T03:52:29,view,0.0,electronics,IN
1280,2023-09-06T08:57:47,signup,0.0,home,DE
1358,2023-03-22T10:27:46,click,0.0,fitness,US
1200,2023-04-09T22:28:00,refund,0.0,clothing,GB
1757,2023-01-25T04:50:28,view,0.0,clothing,IN
1277,2023-08-16T16:39:13,click,0.0,books,FR
1234,2023-02-01T13:44:10,click,0.0,books,CA
1493,2023-04-27T17:50:27,view,0.0,books,GB
1003,2023-08-21T09:05:51,click,0.0,clothing,AU
1665,2023-01-21T14:17:52,click,0.0,fitness,US
1441,2023-08-25T00:13:19,click,0.0,home,IN
1028,2023-03-05T14:33:12,view,0.0,clothing,CA
1108,2023-09-22T21:39:17,view,0.0,books,IN
1609,2023-08-19T15:16:39,view,0.0,groceries,IN
1726,2023-05-05T20:07:54,click,0.0,fitness,IN
1804,2023-03-26T21:18:11,purchase,107.5,home,GB
1074,2023-08-10T02:29:44,signup,0.0,clothing,GB
1837,2023-05-23T07:54:41,click,0.0,groceries,IN
1145,2023-11-10T16:00:08,click,0.0,fitness,CA
1127,2023-11-03T18:26:35,purchase,19.0,home,AU
1852,2023-10-02T15:22:36,purchase,14.58,clothing,IN
1041,2023-06-08T07:52:05,view,0.0,fitness,GB
1355,2023-08-31T02:42:10,signup,0.0,fitness,AU
1040,2023-09-01T19:00:35,view,0.0,books,US
1933,2023-05-01T16:11:49,click,0.0,clothing,IN
1033,2023-08-29T14:15:02,view,0.0,fitness,IN
1016,2023-05-19T23:06:08,view,0.0,home,FR
1676,2023-07-19T18:28:06,refund,0.0,books,US
1152,2023-03-03T11:54:40,click,0.0,fitness,DE
1997,2023-04-03T04:10:45,view,0.0,electronics,GB
1377,2023-05-30T20:10:20,view,0.0,groceries,US
1587,2023-09-21T12:35:58,click,0.0,fitness,IN
1598,2023-09-26T15:20:46,click,0.0,books,IN
1628,2023-03-25T03:43:40,purchase,24.83,books,IN
1873,2023-02-18T17:21:29,click,0.0,home,IN
1341,2023-10-16T08:16:56,view,0.0,fitness,IN
1980,2023-05-24T08:36:29,purchase,123.21,fitness,DE
1026,2023-06-30T21:19:53,click,0.0,home,IN
1824,2023-12-25T10:30:13,refund,0.0,groceries,US
1286,2023-07-12T16:58:46,view,0.0,home,IN
1645,2023-02-18T01:21:49,view,0.0,books,US
1730,2023-01-31T03:50:22,click,0.0,groceries,DE
1167,2023-07-15T12:56:25,signup,0.0,groceries,IN
1609,2023-12-15T10:31:58,click,0.0,clothing,US
1267,2023-12-01T07:35:51,click,0.0,books,DE
1748,2023-03-15T20:27:38,click,0.0,books,US
1820,2023-01-28T05:01:16,click,0.0,home,IN
1454,2023-03-23T09:10:01,view,0.0,books,DE
1905,2023-04-05T13:13:03,refund,0.0,fitness,IN
1684,2023-11-27T07:32:32,purchase,13.63,home,US
1400,2023-06-28T01:27:41,click,0.0,books,IN
1921,2023-02-11T21:17:27,click,0.0,fitness,US
1980,2023-07-09T13:37:03,view,0.0,clothing,DE
1475,2023-11-14T02:26:01,click,0.0,books,FR
1701,2023-02-03T04:34:55,purchase,71.75,clothing,AU
1633,2023-11-20T06:47:51,purchase,13.14,books,US
1557,2023-11-08T12:05:00,purchase,169.5,books,CA
1575,2023-09-14T01:37:02,click,0.0,electronics,GB
1129,2023-01-20T02:28:42,view,0.0,fitness,US
1821,2023-03-04T14:26:32,click,0.0,books,AU
1362,2023-03-02T16:07:22,click,0.0,clothing,GB
1704,2023-03-12T03:25:19,view,0.0,groceries,US
1818,2023-06-19T01:12:19,purchase,18.2,clothing,IN
1692,2023-10-14T10:32:49,purchase,20.12,fitness,DE
1291,2023-04-21T14:23:41,signup,0.0,books,IN
1370,2023-07-24T16:19:29,purchase,16.67,home,IN
1793,2023-02-01T10:04:20,click,0.0,electronics,CA
1028,2023-12-19T06:11:37,view,0.0,home,IN
1148,2023-03-09T09:57:28,click,0.0,electronics,US
1778,2023-05-12T19:43:55,click,0.0,electronics,CA
1295,2023-01-23T06:14:58,view,0.0,home,US
1010,2023-08-25T03:21:35,view,0.0,fitness,US
1511,2023-12-04T23:44:07,view,0.0,books,GB
1675,2023-12-26T15:26:11,click,0.0,clothing,IN
1112,2023-04-14T03:00:05,click,0.0,home,CA
1186,2023-01-10T04:07:05,click,0.0,groceries,IN
1806,2023-08-19T04:30:13,click,0.0,electronics,FR
1743,2023-09-13T22:42:26,click,0.0,clothing,IN
1226,2023-12-03T11:03:57,view,0.0,groceries,IN
1309,2023-08-01T07:33:08,purchase,24.72,clothing,IN
1097,2023-02-04T17:39:39,click,0.0,books,IN
1054,2023-07-14T18:48:02,view,0.0,groceries,US
1622,2023-01-29T14:25:46,click,0.0,fitness,GB
1663,2023-12-28T13:14:38,signup,0.0,fitness,FR
1757,2023-03-02T20:50:18,click,0.0,home,IN
1405,2023-09-26T08:53:50,purchase,16.66,clothing,US
1068,2023-10-22T06:18:24,signup,0.0,fitness,IN
1311,2023-09-30T01:33:35,purchase,22.1,fitness,US
1288,2023-03-05T19:43:34,click,0.0,home,US
1761,2023-04-06T02:58:43,view,0.0,home,US
1547,2023-02-18T09:56:45,click,0.0,fitness,US
1750,2023-06-08T16:18:30,click,0.0,clothing,DE
1147,2023-10-15T08:45:06,click,0.0,clothing,DE
1466,2023-05-21T12:28:59,purchase,91.83,electronics,US
1738,2023-04-19T19:03:42,purchase,101.74,electronics,IN
1243,2023-06-20T05:52:30,click,0.0,groceries,US
1490,2023-05-25T07:39:22,view,0.0,groceries,AU
1848,2023-02-18T06:42:44,signup,0.0,groceries,IN
1957,2023-09-26T10:51:16,view,0.0,electronics,DE
1506,2023-11-10T16:14:06,click,0.0,home,GB
1364,2023-09-14T05:50:20,view,0.0,fitness,GB
1481,2023-01-30T18:58:57,view,0.0,books,CA
1200,2023-12-23T11:29:29,view,0.0,books,CA
1153,2023-02-18T14:02:19,view,0.0,fitness,IN
1449,2023-04-30T12:05:21,click,0.0,clothing,FR
1500,2023-06-17T11:47:31,click,0.0,electronics,GB
1072,2023-02-08T06:15:42,click,0.0,clothing,US
1712,2023-10-03T06:34:27,click,0.0,books,GB
1295,2023-07-31T04:54:27,view,0.0,clothing,CA
1016,2023-07-22T10:22:13,click,0.0,electronics,US
1640,2023-06-24T06:07:45,purchase,32.98,electronics,CA
1216,2023-05-12T01:43:01,click,0.0,electronics,GB
1060,2023-08-17T04:03:34,view,0.0,books,US
1938,2023-10-12T01:34:50,signup,0.0,electronics,GB
1615,2023-09-04T02:39:21,purchase,16.6,groceries,GB
1041,2023-03-21T09:27:14,signup,0.0,groceries,US
1024,2023-09-28T06:42:18,view,0.0,fitness,GB
1038,2023-05-08T20:16:27,click,0.0,electronics,DE
1802,2023-04-24T21:21:59,signup,0.0,groceries,FR
1130,2023-08-14T10:36:49,purchase,57.11,electronics,US
1497,2023-12-06T21:54:02,purchase,67.77,books,IN
1228,2023-10-26T10:12:23,view,0.0,groceries,GB
1107,2023-02-16T09:08:44,view,0.0,books,US
1171,2023-02-10T16:32:10,click,0.0,groceries,IN
1434,2023-04-05T22:44:52,view,0.0,home,GB
1477,2023-11-22T01:32:01,click,0.0,home,CA
1101,2023-07-21T14:31:18,click,0.0,fitness,US
1865,2023-03-16T12:18:05,view,0.0,fitness,AU
1523,2023-08-10T02:45:05,view,0.0,fitness,FR
1274,2023-07-20T11:37:49,click,0.0,books,IN
1612,2023-05-30T02:54:45,purchase,10.98,groceries,FR
1043,2023-09-15T21:59:37,purchase,46.63,home,US
1954,2023-01-05T13:13:06,view,0.0,electronics,AU
1816,2023-03-11T03:07:52,view,0.0,clothing,IN
1956,2023-02-13T11:11:30,signup,0.0,home,IN
1016,2023-05-30T13:47:54,click,0.0,home,IN
1329,2023-03-23T20:17:02,view,0.0,electronics,IN
1568,2023-02-08T05:51:39,click,0.0,home,US
1822,2023-02-27T09:41:31,click,0.0,home,IN
1496,2023-03-17T14:42:10,view,0.0,home,US
1814,2023-06-21T09:32:36,view,0.0,fitness,US
1011,2023-10-28T02:23:34,click,0.0,fitness,IN
1317,2023-01-21T06:08:13,click,0.0,groceries,GB
1591,2023-09-24T03:10:47,view,0.0,fitness,IN
1215,2023-01-15T03:04:42,view,0.0,home,IN
1338,2023-03-02T16:26:14,view,0.0,clothing,DE
1775,2023-02-27T22:22:12,click,0.0,fitness,IN
1990,2023-06-21T01:04:09,view,0.0,groceries,US
1660,2023-08-16T16:30:34,click,0.0,groceries,IN
1080,2023-06-20T14:00:46,click,0.0,books,AU
1726,2023-06-11T05:55:30,view,0.0,home,FR
1484,2023-03-20T22:33:19,view,0.0,clothing,IN
1373,2023-01-08T00:41:57,click,0.0,clothing,GB
1975,2023-03-06T06:00:52,click,0.0,books,IN
1709,2023-11-12T14:05:47,view,0.0,clothing,IN
1199,2023-03-06T13:45:23,click,0.0,groceries,US
1536,2023-08-02T18:48:11,click,0.0,electronics,FR
1465,2023-01-12T06:38:23,click,0.0,groceries,IN
1088,2023-12-04T12:04:01,click,0.0,fitness,GB
1267,2023-06-17T01:51:18,click,0.0,electronics,AU
1654,2023-09-12T11:54:52,purchase,89.65,clothing,US
1570,2023-10-22T23:33:24,view,0.0,home,AU
1921,2023-08-20T20:05:23,view,0.0,electronics,AU
1488,2023-12-14T07:55:07,view,0.0,groceries,GB
1876,2023-08-16T11:17:33,view,0.0,groceries,US
1537,2023-08-25T04:57:43,signup,0.0,fitness,DE
1046,2023-02-27T13:24:24,view,0.0,groceries,AU
1287,2023-03-21T06:15:20,click,0.0,fitness,DE
1777,2023-04-20T02:07:46,view,0.0,groceries,IN
1015,2023-07-19T17:51:30,click,0.0,books,FR
1710,2023-03-03T14:00:04,view,0.0,clothing,CA
1400,2023-02-24T22:52:04,view,0.0,home,US
1918,2023-03-19T08:50:01,purchase,53.77,fitness,DE
1793,2023-10-13T17:51:13,view,0.0,books,US
1980,2023-10-23T19:41:20,click,0.0,clothing,IN
1085,2023-12-07T20:19:19,click,0.0,fitness,US
1249,2023-02-11T19:35:14,click,0.0,electronics,IN
1390,2023-10-21T09:20:48,click,0.0,books,DE
1781,2023-04-20T13:04:16,click,0.0,fitness,GB
1334,2023-01-25T23:11:38,click,0.0,books,IN
1628,2023-06-13T13:04:30,click,0.0,books,IN
1518,2023-07-25T02:39:29,signup,0.0,books,IN
1136,2023-05-17T13:13:41,click,0.0,electronics,DE
1882,2023-06-27T11:19:49,click,0.0,groceries,IN
1687,2023-04-20T06:12:29,click,0.0,books,IN
1839,2023-12-10T08:22:26,view,0.0,clothing,AU
1497,2023-12-02T14:29:55,click,0.0,groceries,US
1826,2023-03-09T22:09:15,view,0.0,electronics,GB
1726,2023-04-29T04:49:48,click,0.0,home,US
1476,2023-06-25T14:50:41,view,0.0,electronics,IN
1593,2023-11-11T00:51:13,purchase,15.96,home,IN
1222,2023-08-03T02:35:58,click,0.0,clothing,GB
1989,2023-12-14T14:42:24,click,0.0,home,US
1371,2023-12-11T01:16:15,view,0.0,fitness,US
1934,2023-12-12T19:41:58,view,0.0,books,DE
1994,2023-02-08T03:24:13,view,0.0,groceries,US
1401,2023-03-09T22:45:47,view,0.0,fitness,IN
1442,2023-11-30T05:37:17,view,0.0,groceries,FR
1489,2023-11-12T23:58:35,view,0.0,books,US
1614,2023-11-29T12:42:05,click,0.0,groceries,CA
1272,2023-10-17T10:24:16,click,0.0,electronics,AU
1525,2023-01-04T12:35:43,view,0.0,books,IN
1158,2023-12-04T06:59:57,purchase,7.33,books,CA
1151,2023-02-06T00:31:01,signup,0.0,groceries,AU
1994,2023-01-17T20:34:58,signup,0.0,fitness,CA
1619,2023-07-13T02:32:55,view,0.0,home,DE
1187,2023-05-20T21:22:13,view,0.0,clothing,CA
1812,2023-12-06T12:33:30,view,0.0,home,DE
1097,2023-09-06T17:35:13,click,0.0,electronics,AU
1130,2023-11-24T01:11:51,view,0.0,books,GB
1804,2023-04-16T08:12:20,click,0.0,books,AU
1170,2023-12-24T11:56:39,click,0.0,electronics,US
1935,2023-04-19T10:44:39,view,0.0,clothing,DE
1985,2023-07-03T20:49:41,view,0.0,books,AU
1182,2023-03-16T08:24:01,click,0.0,home,US
1982,2023-04-19T13:46:54,click,0.0,electronics,IN
1363,2023-08-09T02:02:50,purchase,58.07,books,IN
1038,2023-10-19T07:25:09,view,0.0,home,CA
1526,2023-01-31T18:08:23,view,0.0,electronics,AU
1887,2023-03-04T09:24:16,click,0.0,electronics,US
1496,2023-11-23T09:06:25,click,0.0,electronics,CA
1515,2023-11-07T23:58:35,click,0.0,clothing,IN
1348,2023-11-04T06:18:32,view,0.0,electronics,IN
1981,2023-04-07T08:20:58,view,0.0,fitness,GB
1920,2023-04-20T20:24:59,click,0.0,groceries,US
1396,2023-03-19T02:52:23,click,0.0,groceries,US
1721,2023-01-08T16:59:39,click,0.0,electronics,DE
1160,2023-03-05T00:52:22,view,0.0,books,IN
1015,2023-07-23T06:11:34,click,0.0,groceries,FR
1492,2023-06-18T03:07:00,view,0.0,home,US
1425,2023-10-25T03:29:37,view,0.0,home,CA
1107,2023-10-30T13:50:02,purchase,15.62,books,FR
1893,2023-04-01T08:27:01,view,0.0,home,GB
1449,2023-08-30T10:54:33,click,0.0,fitness,IN
1310,2023-08-11T18:36:18,view,0.0,books,CA
1738,2023-03-24T05:30:27,view,0.0,home,IN
1169,2023-05-07T11:11:24,click,0.0,electronics,IN
1545,2023-08-27T03:21:13,view,0.0,home,IN
1413,2023-02-07T00:32:27,purchase,108.91,electronics,CA
1250,2023-12-21T08:25:30,click,0.0,home,AU
1758,2023-03-05T09:07:29,view,0.0,home,CA
1780,2023-06-01T18:56:13,purchase,25.02,home,DE
1140,2023-07-10T00:54:41,view,0.0,electronics,IN
1273,2023-08-05T04:54:47,view,0.0,home,CA
1415,2023-04-15T07:00:23,click,0.0,home,US
1607,2023-08-04T03:24:25,click,0.0,fitness,US
1738,2023-10-23T06:40:53,view,0.0,clothing,IN
1890,2023-11-01T18:33:16,view,0.0,electronics,IN
1038,2023-09-07T05:57:08,signup,0.0,fitness,FR
1813,2023-05-06T21:46:47,click,0.0,groceries,IN
1028,2023-03-08T15:40:51,view,0.0,books,IN
1957,2023-12-12T23:20:58,click,0.0,clothing,DE
1476,2023-04-09T00:22:59,click,0.0,fitness,IN
1317,2023-12-25T15:55:48,click,0.0,fitness,IN
1244,2023-06-12T17:07:44,click,0.0,home,CA
1747,2023-11-09T22:50:24,click,0.0,groceries,US
1696,2023-04-26T05:10:57,click,0.0,groceries,DE
1271,2023-09-05T07:51:57,click,0.0,home,US
1439,2023-08-16T03:45:11,refund,0.0,fitness,IN
1747,2023-12-23T17:31:18,view,0.0,fitness,GB
1238,2023-06-11T03:53:34,click,0.0,home,IN
1376,2023-11-03T11:55:26,purchase,13.11,clothing,IN
1265,2023-05-28T18:51:36,view,0.0,electronics,IN
1925,2023-12-21T16:39:00,purchase,10.82,clothing,IN
1920,2023-03-20T11:13:37,click,0.0,electronics,US
1358,2023-04-21T23:15:18,view,0.0,groceries,IN
1339,2023-07-23T23:27:58,purchase,80.01,books,IN
1388,2023-01-09T09:04:39,click,0.0,home,AU
1576,2023-05-24T06:06:19,purchase,11.79,clothing,IN
1989,2023-08-21T17:53:42,purchase,8.39,groceries,IN
1688,2023-08-01T22:17:10,refund,0.0,clothing,DE
1002,2023-07-30T21:32:11,click,0.0,fitness,AU
1428,2023-01-18T09:25:18,click,0.0,electronics,IN
1141,2023-06-09T09:37:17,click,0.0,home,IN
1375,2023-08-15T21:59:16,signup,0.0,fitness,US
1669,2023-07-28T00:12:33,click,0.0,electronics,US
1323,2023-05-19T02:28:53,view,0.0,fitness,IN
1145,2023-03-19T12:09:39,click,0.0,electronics,IN
1957,2023-01-05T14:47:05,click,0.0,electronics,IN
1292,2023-12-27T03:06:57,click,0.0,fitness,IN
1664,2023-06-17T11:00:59,view,0.0,groceries,IN
1431,2023-06-08T00:53:44,purchase,256.89,home,GB
1704,2023-01-22T19:39:50,click,0.0,books,IN
1948,2023-02-24T08:23:01,purchase,50.39,clothing,US
1974,2023-09-11T02:46:51,view,0.0,electronics,US
1584,2023-07-16T20:23:32,view,0.0,home,IN
1398,2023-12-26T02:53:54,view,0.0,clothing,FR
1816,2023-02-27T19:11:39,click,0.0,home,CA
1888,2023-05-11T09:56:46,click,0.0,fitness,IN
1343,2023-02-17T17:16:30,view,0.0,clothing,IN
1963,2023-07-04T02:16:09,click,0.0,home,DE
1139,2023-06-15T12:03:05,view,0.0,books,IN
1186,2023-12-25T06:43:31,click,0.0,home,AU
1804,2023-05-25T14:40:18,view,0.0,home,IN
1060,2023-06-28T08:40:15,click,0.0,electronics,DE
1996,2023-05-09T20:00:59,view,0.0,electronics,IN
1938,2023-04-24T16:21:30,click,0.0,electronics,US
1379,2023-09-27T09:05:43,refund,0.0,fitness,IN
1709,2023-01-04T09:45:58,click,0.0,home,GB
1806,2023-06-16T10:23:02,view,0.0,books,FR
1439,2023-03-29T21:41:42,view,0.0,clothing,CA
1318,2023-10-12T20:14:52,view,0.0,electronics,US
1301,2023-08-16T10:36:54,click,0.0,groceries,GB
1343,2023-02-24T15:23:25,view,0.0,home,US
1010,2023-04-26T09:42:57,click,0.0,books,GB
1061,2023-09-09T16:59:21,click,0.0,books,IN
1844,2023-05-12T15:43:14,view,0.0,electronics,GB
1225,2023-11-01T22:46:17,view,0.0,fitness,FR
1152,2023-01-15T10:35:52,view,0.0,electronics,AU
1710,2023-12-11T08:02:55,purchase,94.43,fitness,US
1563,2023-02-24T08:12:34,click,0.0,groceries,IN
1771,2023-09-14T04:36:33,purchase,47.98,groceries,FR
1570,2023-09-13T12:55:04,click,0.0,electronics,CA
1583,2023-05-16T10:51:27,view,0.0,clothing,US
1659,2023-01-02T08:28:28,view,0.0,electronics,AU
1860,2023-01-28T02:52:25,view,0.0,electronics,CA
1574,2023-05-17T03:55:04,click,0.0,books,US
1309,2023-03-09T16:08:19,view,0.0,electronics,DE
1884,2023-09-30T20:21:33,click,0.0,electronics,GB
1242,2023-01-10T20:32:43,click,0.0,electronics,DE
1492,2023-04-17T22:28:40,click,0.0,clothing,IN
1365,2023-05-23T18:48:50,view,0.0,books,US
1329,2023-03-04T01:04:38,click,0.0,home,IN
1106,2023-04-15T12:15:50,click,0.0,home,GB
1225,2023-10-22T00:35:26,click,0.0,home,AU
1824,2023-03-18T12:45:03,click,0.0,home,GB
1217,2023-05-03T02:13:59,purchase,19.67,books,IN
1936,2023-11-06T17:24:25,purchase,29.03,electronics,CA
1752,2023-04-05T01:41:18,click,0.0,home,IN
1505,2023-10-17T05:40:19,view,0.0,electronics,AU
1258,2023-05-30T05:26:10,view,0.0,home,DE
1887,2023-10-24T20:31:14,view,0.0,clothing,GB
1773,2023-04-30T01:27:26,view,0.0,electronics,GB
1516,2023-06-25T21:14:03,click,0.0,books,IN
1772,2023-12-26T22:04:04,view,0.0,fitness,US
1053,2023-03-03T11:01:14,click,0.0,clothing,IN
1046,2023-01-18T14:06:38,click,0.0,fitness,GB
1726,2023-11-13T20:15:09,view,0.0,clothing,US
1688,2023-08-13T23:00:48,view,0.0,books,DE
1520,2023-01-01T12:43:27,click,0.0,clothing,CA
1098,2023-06-13T18:16:41,view,0.0,electronics,US
1019,2023-07-30T19:13:22,view,0.0,groceries,GB
1889,2023-07-21T19:48:37,purchase,12.64,groceries,AU
1752,2023-01-19T00:51:14,view,0.0,home,IN
1572,2023-06-02T21:51:32,view,0.0,home,FR
1890,2023-10-26T18:18:16,view,0.0,electronics,IN
1489,2023-02-24T18:32:49,click,0.0,books,US
1418,2023-11-25T02:58:18,click,0.0,electronics,CA
1689,2023-08-17T04:31:43,click,0.0,home,CA
1849,2023-02-13T13:49:53,view,0.0,clothing,US
1061,2023-07-17T18:26:19,view,0.0,fitness,IN
1144,2023-08-30T12:55:17,signup,0.0,electronics,CA
1215,2023-07-27T21:05:09,view,0.0,electronics,AU
1002,2023-06-30T06:51:22,click,0.0,books,GB
1159,2023-09-07T01:31:38,click,0.0,home,IN
1738,2023-11-04T17:51:35,click,0.0,electronics,DE
1997,2023-02-23T10:50:19,view,0.0,clothing,IN
